Block_type,instruction_text,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,X Scale,Y Scale,fix_switches,side,trial_type1S0D,target,probe,key_resp_3.keys,key_resp_4.keys,key_resp_5.keys,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_6.keys,key_resp_6.started,key_resp_6.stopped,participant,design,position,date,expName,psychopyVersion,frameRate,
conf_haus,Press S for same or D for different houses. Press <SPACE> to continue.,0,1,1,1,39,0,39,0,,,0,-0.17295000000000002,0.0,Stimuli/H-8sim2.png,Stimuli/H-8sim3.png,None,None,None,d,1,0.2550664599984884,None,124.22668781602988,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
conf_haus,Press S for same or D for different houses. Press <SPACE> to continue.,0,1,1,1,40,0,40,0,,,0,0.17295000000000002,0.0,Stimuli/H-8sim2.png,Stimuli/H-8sim0.png,None,None,None,d,1,0.4558139360160567,None,125.20995929901255,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
conf_haus,Press S for same or D for different houses. Press <SPACE> to continue.,0,1,1,1,41,0,41,0,,,0,-0.17295000000000002,1.0,Stimuli/H-8sim3.png,Stimuli/H-8sim3.png,None,None,None,d,0,0.4397931930143386,None,126.39347788499435,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
conf_haus,Press S for same or D for different houses. Press <SPACE> to continue.,0,1,1,1,42,0,42,0,,,0,-0.17295000000000002,0.0,Stimuli/H-8sim2.png,Stimuli/H-8sim1.png,None,None,None,s,0,0.49689673696411774,None,127.56016685900977,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
conf_haus,Press S for same or D for different houses. Press <SPACE> to continue.,0,1,1,1,43,0,43,0,,,0,-0.17295000000000002,1.0,Stimuli/H-8sim2.png,Stimuli/H-8sim2.png,None,None,None,s,1,0.5218114479794167,None,128.77680553204846,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
conf_haus,Press S for same or D for different houses. Press <SPACE> to continue.,0,1,1,1,44,0,44,0,,,0,-0.17295000000000002,0.0,Stimuli/H-8sim0.png,Stimuli/H-8sim2.png,None,None,None,s,0,0.5515944020007737,None,130.02917150000576,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
conf_haus,Press S for same or D for different houses. Press <SPACE> to continue.,0,1,1,1,45,0,45,0,,,1,-0.17295000000000002,1.0,Stimuli/H-8sim1.png,Stimuli/H-8sim1.png,None,None,None,s,1,0.38667154900031164,None,131.32679578504758,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
conf_haus,Press S for same or D for different houses. Press <SPACE> to continue.,0,1,1,1,46,0,46,0,,,0,0.17295000000000002,1.0,Stimuli/H-8sim2.png,Stimuli/H-8sim2.png,None,None,None,d,0,0.43226424301974475,None,132.44334542303113,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
conf_haus,Press S for same or D for different houses. Press <SPACE> to continue.,0,1,1,1,47,0,47,0,,,0,-0.17295000000000002,0.0,Stimuli/H-8sim0.png,Stimuli/H-8sim1.png,None,None,None,d,1,0.47363373899133876,None,133.5935199300293,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,0,0,0,0,,,0,-0.17295000000000002,1.0,Stimuli/f142.png,Stimuli/f142.png,None,None,None,s,1,0.07876824401319027,None,137.21254199399846,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,1,0,1,0,,,0,0.17295000000000002,1.0,Stimuli/f15.png,Stimuli/f15.png,None,None,None,d,0,0.14057797798886895,None,138.01255454600323,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,2,0,2,0,,,0,0.17295000000000002,0.0,Stimuli/f142.png,Stimuli/f24.png,None,None,None,d,1,0.13730107102310285,None,138.87672240904067,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,3,0,3,0,,,0,0.17295000000000002,0.0,Stimuli/f24.png,Stimuli/f142.png,None,None,None,d,1,0.07047636900097132,None,139.7625205850345,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,4,0,4,0,,,0,0.17295000000000002,1.0,Stimuli/f24.png,Stimuli/f24.png,None,None,None,d,0,0.6551174340420403,None,140.5603039340349,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,5,0,5,0,,,0,-0.17295000000000002,0.0,Stimuli/f15.png,Stimuli/f24.png,None,None,None,s,0,0.41137944301590323,None,141.94605358404806,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,6,0,6,0,,,0,-0.17295000000000002,0.0,Stimuli/f131.png,Stimuli/f15.png,None,None,None,s,0,0.4753641019924544,None,143.0768991369987,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,7,0,7,0,,,0,-0.17295000000000002,0.0,Stimuli/f15.png,Stimuli/f142.png,None,None,None,d,1,0.0648011610028334,None,144.27669652900659,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,8,0,8,0,,,0,0.17295000000000002,1.0,Stimuli/f131.png,Stimuli/f131.png,None,None,None,d,0,0.21625967597356066,None,145.06024552101735,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,9,0,9,0,,,1,0.17295000000000002,1.0,Stimuli/f142.png,Stimuli/f142.png,None,None,None,s,1,0.13830912194680423,None,145.99358400900383,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,10,0,10,0,,,0,0.17295000000000002,1.0,Stimuli/f15.png,Stimuli/f15.png,None,None,None,d,0,0.11173183296341449,None,146.8602225270006,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,11,0,11,0,,,0,-0.17295000000000002,0.0,Stimuli/f24.png,Stimuli/f15.png,None,None,None,s,0,0.06205027300165966,None,147.69590223999694,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,12,0,12,0,,,0,0.17295000000000002,0.0,Stimuli/f131.png,Stimuli/f24.png,None,None,None,d,1,0.0607266669976525,None,148.47653332003392,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,13,0,13,0,,,0,0.17295000000000002,0.0,Stimuli/f142.png,Stimuli/f131.png,None,None,None,s,0,0.10236702003749087,None,149.262843272998,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,14,0,14,0,,,1,-0.17295000000000002,1.0,Stimuli/f131.png,Stimuli/f131.png,None,None,None,d,0,0.09682806098135188,None,150.11030623404076,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,15,0,15,0,,,0,-0.17295000000000002,1.0,Stimuli/f24.png,Stimuli/f24.png,None,None,None,d,0,0.22651855897856876,None,150.92675262701232,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,16,0,16,0,,,0,0.17295000000000002,1.0,Stimuli/f131.png,Stimuli/f131.png,None,None,None,d,0,0.2214825740084052,None,151.8768472300144,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,17,0,17,0,,,0,0.17295000000000002,0.0,Stimuli/f24.png,Stimuli/f15.png,None,None,None,s,0,0.09584581200033426,None,152.8268492470379,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,18,0,18,0,,,0,-0.17295000000000002,1.0,Stimuli/f15.png,Stimuli/f15.png,None,None,None,d,0,0.2135163769708015,None,153.6434852600214,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,19,0,19,0,,,0,0.17295000000000002,1.0,Stimuli/f142.png,Stimuli/f142.png,None,None,None,s,1,0.044536824978422374,None,154.57699580100598,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,20,0,20,0,,,0,0.17295000000000002,0.0,Stimuli/f24.png,Stimuli/f131.png,None,None,None,s,0,0.006496593996416777,None,155.34304030204657,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,21,0,21,0,,,1,-0.17295000000000002,1.0,Stimuli/f24.png,Stimuli/f24.png,None,None,None,d,0,0.07534785900497809,None,156.09375126304803,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,22,0,22,0,,,0,0.17295000000000002,0.0,Stimuli/f15.png,Stimuli/f24.png,None,None,None,s,0,0.039992091013118625,None,156.91030839300947,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,23,0,23,0,,,0,-0.17295000000000002,0.0,Stimuli/f142.png,Stimuli/f15.png,None,None,None,d,1,0.07269596203695983,None,157.67706846701913,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,24,0,24,0,,,1,-0.17295000000000002,1.0,Stimuli/f131.png,Stimuli/f131.png,None,None,None,s,1,0.07912737695733085,None,158.495919116016,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,25,0,25,0,,,0,0.17295000000000002,0.0,Stimuli/f15.png,Stimuli/f142.png,None,None,None,d,1,0.15857863001292571,None,159.29361510201124,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,26,0,26,0,,,0,-0.17295000000000002,1.0,Stimuli/f15.png,Stimuli/f15.png,None,None,None,s,1,0.1499744089669548,None,160.2104812420439,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,27,0,27,0,,,0,0.17295000000000002,0.0,Stimuli/f131.png,Stimuli/f142.png,None,None,None,s,0,0.026492236007470638,None,161.0793480570428,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,28,0,28,0,,,0,-0.17295000000000002,1.0,Stimuli/f142.png,Stimuli/f142.png,None,None,None,s,1,0.07614618696970865,None,161.82947439700365,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,29,0,29,0,,,0,0.17295000000000002,0.0,Stimuli/f131.png,Stimuli/f15.png,None,None,None,d,1,0.005934942048043013,None,162.64377226802753,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,30,0,30,0,,,0,-0.17295000000000002,0.0,Stimuli/f142.png,Stimuli/f131.png,None,None,None,d,1,0.25636081502307206,None,163.3796305200085,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,31,0,31,0,,,0,0.17295000000000002,0.0,Stimuli/f142.png,Stimuli/f15.png,None,None,None,d,1,0.13793331000488251,None,164.36259965604404,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,32,0,32,0,,,0,-0.17295000000000002,0.0,Stimuli/f15.png,Stimuli/f131.png,None,None,None,d,1,0.3497071140445769,None,165.22886577504687,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,33,0,33,0,,,1,-0.17295000000000002,1.0,Stimuli/f142.png,Stimuli/f142.png,None,None,None,d,0,0.31816562195308506,None,166.30988866003463,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,34,0,34,0,,,0,0.17295000000000002,1.0,Stimuli/f24.png,Stimuli/f24.png,None,None,None,d,0,0.2567469589994289,None,167.34382861404447,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,35,0,35,0,,,0,0.17295000000000002,1.0,Stimuli/f131.png,Stimuli/f131.png,None,None,None,d,0,0.535610702005215,None,168.32710391801083,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,36,0,36,0,,,0,-0.17295000000000002,0.0,Stimuli/f24.png,Stimuli/f142.png,None,None,None,d,1,0.28154535201611,None,169.6128186370479,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,37,0,37,0,,,0,-0.17295000000000002,0.0,Stimuli/f131.png,Stimuli/f142.png,None,None,None,d,1,0.61403010901995,None,170.6462413010304,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,38,0,38,0,,,0,0.17295000000000002,1.0,Stimuli/f24.png,Stimuli/f24.png,None,None,None,d,0,0.30442488903645426,None,171.9771422840422,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,39,0,39,0,,,0,-0.17295000000000002,0.0,Stimuli/f131.png,Stimuli/f24.png,None,None,None,s,0,0.6213359469547868,None,173.01294355205027,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,40,0,40,0,,,1,0.17295000000000002,1.0,Stimuli/f15.png,Stimuli/f15.png,None,None,None,s,1,0.574373907991685,None,174.37697578803636,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,41,0,41,0,,,0,-0.17295000000000002,1.0,Stimuli/f131.png,Stimuli/f131.png,None,None,None,s,1,0.3503344560158439,None,175.67707940004766,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,42,0,42,0,,,0,-0.17295000000000002,0.0,Stimuli/f142.png,Stimuli/f24.png,None,None,None,s,0,0.32926384697202593,None,176.74392369604902,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,43,0,43,0,,,0,-0.17295000000000002,0.0,Stimuli/f24.png,Stimuli/f131.png,None,None,None,d,1,0.23624042799929157,None,177.7938523060293,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,44,0,44,0,,,0,-0.17295000000000002,1.0,Stimuli/f24.png,Stimuli/f24.png,None,None,None,s,1,0.46954945800825953,None,178.76053709501866,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,45,0,45,0,,,0,-0.17295000000000002,1.0,Stimuli/f15.png,Stimuli/f15.png,None,None,None,s,1,0.497678552987054,None,179.96007735905005,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,46,0,46,0,,,0,0.17295000000000002,0.0,Stimuli/f15.png,Stimuli/f131.png,None,None,None,s,0,0.37144885305315256,None,181.17714889603667,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,47,0,47,0,,,0,0.17295000000000002,1.0,Stimuli/f142.png,Stimuli/f142.png,None,None,None,d,0,0.2504639269900508,None,182.277240490017,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
feat_haus,Press S for same or D for different houses. Press <SPACE> to continue.,0,3,3,3,0,0,0,0,,,0,0.17295000000000002,1.0,Stimuli/H5sim0.png,Stimuli/H5sim0.png,None,None,None,d,0,0.06486820499412715,None,194.57991187099833,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
feat_haus,Press S for same or D for different houses. Press <SPACE> to continue.,0,3,3,3,1,0,1,0,,,0,-0.17295000000000002,0.0,Stimuli/H7sim0.png,Stimuli/H5sim0.png,None,None,None,s,0,0.372173861018382,None,195.3606183610391,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
feat_haus,Press S for same or D for different houses. Press <SPACE> to continue.,0,3,3,3,2,0,2,0,,,0,0.17295000000000002,1.0,Stimuli/H7sim0.png,Stimuli/H7sim0.png,None,None,None,s,1,0.4091080750222318,None,196.46043699904112,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
feat_haus,Press S for same or D for different houses. Press <SPACE> to continue.,0,3,3,3,3,0,3,0,,,0,0.17295000000000002,0.0,Stimuli/H7sim0.png,Stimuli/H5sim0.png,None,None,None,s,0,0.06433262897189707,None,197.5964955970412,None,code,1,2,2020_Oct_25_1803,configural_featural,2020.2.4,None,
,,,,,,,,,,,,0,0.17295000000000002,1.0,Stimuli/H8sim0.png,Stimuli/H8sim0.png,None,None,None,,,,,,,,,,,,,,
